,ID,latitude,longitude
14914,116976,52.48415,-2.15038
14915,117033,52.5565,-1.9391
14916,117138,52.50707,-2.04768
14917,117196,52.49232,-1.74375
14918,117202,52.38937,-1.7304
14919,117212,52.44216,-1.79855
14920,117241,52.40465,-1.79931
14921,117253,52.40262,-1.81596
14922,117259,52.39956,-1.80648
14923,117369,52.5832,-1.96266
14924,117398,52.55707,-1.91877
14925,117467,52.56677,-2.12718
14926,117549,52.55879,-2.15759
14927,117555,52.5668,-2.1427
14928,117623,53.8253,-1.86647
14929,117671,53.93559,-1.94617
14930,117674,53.9137,-1.95092
14931,117682,53.81917,-1.71601
14932,117718,53.83234,-1.71331
14933,117774,53.7632,-1.75294
14934,117782,53.77074,-1.8634
14935,117800,53.8905,-1.72941
14936,117805,53.82098,-1.75764
14937,117828,53.80032,-1.83068
14938,117891,53.74483,-1.76604
14939,117907,53.69855,-2.10225
14940,117917,53.69352,-1.80349
14941,117939,53.73226,-1.97378
14942,117948,53.74073,-1.91089
14943,117953,53.75974,-1.81166
14944,117958,53.73488,-1.83507
14945,117975,53.65337,-1.99043
14946,117988,53.70666,-1.8602
14947,118013,53.72352,-1.91921
14948,118060,53.74186,-1.66805
14949,118082,53.61439,-1.87017
14950,118116,53.67258,-1.77235
14951,118154,53.64284,-1.85683
14952,118167,53.69841,-1.67977
14953,118192,53.57166,-1.76049
14954,118226,53.68107,-1.70772
14955,118232,53.62249,-1.78013
14956,118244,53.65323,-1.80585
14957,118245,53.73585,-1.68721
14958,118253,53.71346,-1.72137
14959,118272,53.86974,-1.67912
14960,118321,53.82314,-1.63291
14961,118442,53.83458,-1.64299
14962,118477,53.84229,-1.52557
14963,118513,53.72628,-1.53205
14964,118522,53.84689,-1.56118
14965,118541,53.91387,-1.70475
14966,118564,53.79068,-1.6643
14967,118584,53.79033,-1.52175
14968,118595,53.7574,-1.45094
14969,118680,53.77843,-1.62002
14970,118712,53.6227,-1.42328
14971,118713,53.66208,-1.42515
14972,118763,53.69678,-1.58979
14973,118779,53.69241,-1.28549
14974,118787,53.68314,-1.32009
14975,118800,53.5899,-1.28132
14976,118812,53.71087,-1.43006
14977,118837,53.67239,-1.53915
14978,118846,53.69307,-1.47972
14979,118848,53.68946,-1.4982
14980,118866,53.64392,-1.5828
14981,118919,54.63991,-1.19709
14982,118924,54.69427,-1.25605
14983,119036,54.56985,-0.9712
14984,119069,54.52807,-1.36652
14985,119115,54.59271,-1.30939
14986,119120,54.57638,-1.30919
14987,119139,54.53694,-1.30576
14988,119150,54.49706,-1.35038
14989,119247,53.32662,-2.72743
14990,119285,53.43013,-2.51176
14991,119297,53.45093,-2.51936
14992,119316,53.38294,-2.63572
14993,119331,53.3806,-2.58447
14994,119352,53.38837,-2.6623
14995,119353,53.38701,-2.65266
14996,119359,53.41396,-2.55842
14997,119415,53.71881,-2.4723
14998,119419,53.72188,-2.46535
14999,119449,53.77695,-2.46893
15000,119563,53.74292,-0.40782
15001,119668,53.83858,-0.50398
15002,119710,53.78019,-0.47336
15003,119721,54.00717,-0.44856
15004,119731,53.92232,-0.3175
15005,119755,53.72903,-0.45324
15006,119776,53.72953,-0.12908
15007,119817,53.67655,-0.89048
15008,119821,53.75279,-0.0544
15009,119850,53.74096,-0.43152
15010,119860,53.74849,-0.45087
15011,119939,53.51174,-0.08487
15012,119949,53.49227,-0.15035
15013,119961,53.52567,-0.79511
15014,119994,53.60266,-0.56339
15015,120020,53.68249,-0.31922
15016,120059,53.96561,-1.09219
15017,120086,54.01756,-1.08332
15018,120117,53.98599,-1.075
15019,120149,54.00579,-0.99694
15020,120188,52.89441,-1.40976
15021,120203,52.88961,-1.49415
15022,120228,52.87592,-1.42571
15023,120251,52.90994,-1.51976
15024,120267,52.91252,-1.54733
15025,120314,52.59999,-1.14641
15026,120404,52.61515,-1.10848
15027,120426,52.66702,-1.08719
15028,120513,52.9879,-1.19748
15029,120591,52.95483,-1.10017
15030,120602,52.9676,-1.1921
15031,120626,52.99308,-1.14952
15032,120648,52.06887,-2.69824
15033,120679,52.05586,-2.94608
15034,120760,52.11216,-2.85076
15035,120932,53.0265,-2.19562
15036,120947,52.99352,-2.11913
15037,120950,52.98466,-2.11544
15038,120990,52.97144,-2.17929
15039,121007,52.98955,-2.09898
15040,121075,51.36952,-2.37696
15041,121124,51.46861,-2.58214
15042,121126,51.47313,-2.58069
15043,121191,51.46771,-2.608
15044,121228,51.41811,-2.60398
15045,121254,51.46837,-2.52054
15046,121262,51.49027,-2.59033
15047,121300,51.45492,-2.53635
15048,121319,51.4427,-2.60413
15049,121354,51.43935,-2.58303
15050,121368,51.43574,-2.85659
15051,121380,51.42036,-2.86564
15052,121419,51.32998,-2.98147
15053,121440,51.36575,-2.91153
15054,121470,51.38882,-2.81574
15055,121500,51.54067,-2.38876
15056,121545,51.43287,-2.49026
15057,121550,51.44003,-2.47227
15058,121572,51.48954,-2.49221
15059,121613,51.45476,-2.51437
15060,121642,50.39704,-4.12983
15061,121699,50.3957,-4.13738
15062,121706,50.38734,-4.04072
15063,121717,50.39452,-4.03615
15064,121723,50.39917,-4.05011
15065,121737,50.3492,-4.10993
15066,121739,50.35336,-4.09886
15067,121752,50.36522,-4.1612
15068,121790,50.41273,-3.56543
15069,121801,50.46263,-3.54758
15070,121819,50.44667,-3.57091
15071,121840,50.48219,-3.57323
15072,121910,50.75512,-1.87796
15073,121923,50.75517,-1.89889
15074,121924,50.75405,-1.89076
15075,121937,50.76151,-1.86038
15076,121954,50.71626,-1.89227
15077,121956,50.71341,-1.90024
15078,121967,50.74714,-1.92127
15079,121973,50.73858,-1.90884
15080,122006,50.74209,-1.99304
15081,122029,50.73771,-1.93661
15082,122046,50.72595,-1.93344
15083,122070,51.54658,-1.73441
15084,122080,51.55369,-1.84102
15085,122204,52.6377,-0.21181
15086,122249,52.62907,-0.27202
15087,122264,51.9102,-0.41354
15088,122273,51.92282,-0.44076
15089,122305,51.86552,-0.42012
15090,122325,51.90365,-0.481
15091,122333,51.90602,-0.43856
15092,122354,51.89491,-0.44681
15093,122392,51.55905,0.66346
15094,122416,51.54572,0.66351
15095,122428,51.54937,0.69883
15096,122432,51.55927,0.70308
15097,122436,51.5469,0.73011
15098,122479,51.53807,0.77714
15099,122494,51.50443,0.29315
15100,122509,51.52186,0.49031
15101,122512,51.47542,0.42279
15102,122529,51.49478,0.34174
15103,122587,51.3473,0.44427
15104,122632,51.45766,0.61273
15105,122690,51.40461,0.48053
15106,122696,51.3989,0.48253
15107,122706,51.47482,0.49907
15108,122747,51.41679,-0.72556
15109,122772,51.39134,-0.7434
15110,122794,51.4243,-0.75981
15111,122845,51.38536,-1.34189
15112,122847,51.39208,-1.31419
15113,122848,51.3871,-1.31575
15114,122903,51.46734,-1.04791
15115,122915,51.46377,-0.96516
15116,122933,51.46141,-1.02906
15117,122940,51.45008,-0.98458
15118,123000,51.53257,-0.62377
15119,123007,51.51045,-0.57439
15120,123030,51.48797,-0.52103
15121,123032,51.52529,-0.61455
15122,123062,51.50196,-0.59192
15123,123092,51.48087,-0.60823
15124,123130,51.53724,-0.71863
15125,123161,51.45615,-0.92576
15126,123165,51.44868,-0.92837
15127,123209,51.44186,-0.90025
15128,123254,51.99138,-0.74412
15129,123258,52.05449,-0.77656
15130,123295,52.0122,-0.75768
15131,123300,52.07189,-0.76118
15132,123319,52.03721,-0.68768
15133,123339,52.05842,-0.76508
15134,123366,51.99848,-0.76737
15135,123373,52.05695,-0.80844
15136,123385,50.8236,-0.15996
15137,123411,50.82896,-0.15839
15138,123420,50.8478,-0.19417
15139,123426,50.83433,-0.11678
15140,123528,50.83513,-0.18794
15141,123537,50.84307,-0.15709
15142,123538,50.84267,-0.15398
15143,123551,50.80193,-1.05506
15144,123591,50.78335,-1.06196
15145,123641,50.78235,-1.09107
15146,123708,50.91855,-1.42076
15147,123715,50.92366,-1.3514
15148,123732,50.90272,-1.37088
15149,123753,50.92133,-1.42632
15150,123754,50.92605,-1.42172
15151,123797,50.68454,-1.34284
15152,123840,50.72398,-1.17156
15153,123853,50.63133,-1.19082
15154,123855,50.63847,-1.17241
15155,123870,52.02546,-0.48844
15156,123882,52.08972,-0.25977
15157,123883,52.08815,-0.26788
15158,123884,52.07683,-0.2678
15159,123933,52.04394,-0.33846
15160,124020,52.13751,-0.42287
15161,124023,52.15946,-0.44681
15162,124049,51.9192,-0.66608
15163,124080,51.91745,-0.67568
15164,124098,51.92344,-0.6576
15165,124102,51.92041,-0.6863
15166,124114,51.87458,-0.50754
15167,124115,51.87638,-0.52082
15168,124126,51.81155,-0.79845
15169,124127,51.80257,-0.78645
15170,124129,51.8108,-0.78091
15171,124289,51.53506,-0.66439
15172,124320,51.62593,-0.77263
15173,124321,51.6294,-0.75725
15174,124328,51.6152,-0.78831
15175,124367,51.64869,-0.7077
15176,124376,51.57546,-0.77982
15177,124385,51.63091,-0.71163
15178,124390,51.62434,-0.78084
15179,124424,51.61059,-0.70795
15180,124427,52.21726,0.16246
15181,124440,52.21651,0.10787
15182,124446,52.19084,0.18027
15183,124449,52.19031,0.14149
15184,124478,52.19981,0.14462
15185,124517,52.35359,0.39562
15186,124518,52.45295,0.30749
15187,124616,52.35121,-0.16964
15188,124682,52.51696,-0.20338
15189,124695,52.09359,-0.0499
15190,124788,53.18997,-2.89164
15191,124804,53.18064,-2.89137
15192,124890,53.11636,-2.22988
15193,124927,53.10021,-2.45088
15194,124932,53.1153,-2.45133
15195,124953,53.06401,-2.45258
15196,124964,53.07116,-2.4649199999999998
15197,124968,53.06812,-2.47617
15198,124970,53.08832,-2.47313
15199,125002,53.27509,-3.07796
15200,125016,53.27131,-2.94374
15201,125077,53.26169,-2.1625
15202,125080,53.25865,-2.12675
15203,125090,53.24863,-2.15048
15204,125092,53.24815,-2.13776
15205,125095,53.24639,-2.11907
15206,125112,53.34537,-2.11103
15207,125121,53.35394,-2.13656
15208,125143,53.29132,-2.69925
15209,125147,53.24763,-2.53868
15210,125202,53.19549,-2.52953
15211,125210,50.52332,-4.22189
15212,125214,50.45602,-4.51967
15213,125224,50.45848,-4.45796
15214,125262,50.14518,-5.09134
15215,125265,50.15159,-5.09197
15216,125270,50.26429,-5.11543
15217,125282,50.37197,-5.05084
15218,125293,50.34454,-5.14801
15219,125309,50.27079,-5.05951
15220,125317,50.22087,-5.29742
15221,125318,50.21855,-5.28727
15222,125371,50.04085,-5.11704
15223,125404,50.49093,-4.98934
15224,125406,50.50145,-4.92064
15225,125418,50.52115,-4.83161
15226,125439,50.11732,-5.6723
15227,125462,50.34665,-4.77508
15228,125466,50.41574,-5.06443
15229,125469,50.40923,-5.08054
15230,125473,50.35289,-4.70034
15231,125482,50.4006,-4.66702
15232,125483,50.40089,-4.73978
15233,125515,50.32276,-4.83687
15234,125526,54.66974,-3.35251
15235,125582,54.18665,-3.21119
15236,125619,54.8907,-2.96292
15237,125624,54.94084,-2.72871
15238,125656,54.9245,-2.92703
15239,125659,54.90925,-2.92574
15240,125670,54.88876,-2.98346
15241,125674,54.32541,-3.35965
15242,125677,54.55208,-3.57302
15243,125713,54.77267,-2.41405
15244,125732,54.58668,-2.65289
15245,125752,54.33072,-3.18114
15246,125755,54.20165,-2.72415
15247,125762,54.19981,-2.90559
15248,125776,54.31069,-2.72685
15249,125816,53.02986,-1.46631
15250,125822,53.03301,-1.48482
15251,125842,53.01069,-1.33216
15252,125880,53.07705,-1.38815
15253,125909,53.18399,-1.24683
15254,125939,53.24531,-1.40921
15255,125988,53.23505,-1.40549
15256,126023,53.12176,-1.59756
15257,126039,53.08262,-1.56887
15258,126050,52.91201,-1.28581
15259,126058,52.92977,-1.32236
15260,126082,52.89996,-1.25981
15261,126095,52.92399,-1.29227
15262,126109,52.89026,-1.3003
15263,126149,53.36158,-2.00428
15264,126194,53.29868,-1.49765
15265,126218,53.13064,-1.41962
15266,126225,53.1857,-1.40569
15267,126245,52.86706,-1.68483
15268,126287,50.69982,-3.13734
15269,126298,50.75785,-3.14626
15270,126306,50.63511,-3.40469
15271,126318,50.62687,-3.39444
15272,126353,50.69497,-3.25662
15273,126354,50.82365,-3.26081
15274,126376,50.72875,-3.5498
15275,126377,50.72599,-3.55678
15276,126397,50.73459,-3.48219
15277,126429,50.78439,-3.65298
15278,126461,50.88148,-3.81983
15279,126469,50.88038,-3.51094
15280,126472,51.07067,-4.08994
15281,126493,51.06052,-4.12908
15282,126502,51.20162,-4.12442
15283,126523,51.01949,-3.82978
15284,126535,50.40124,-4.01453
15285,126569,50.43174,-3.68651
15286,126607,50.60093,-3.59777
15287,126638,50.55621,-3.59351
15288,126661,51.05182,-4.21138
15289,126717,50.55057,-4.14621
15290,126723,50.53569,-4.14232
15291,126736,50.7478,-1.7983
15292,126737,50.74941,-1.78489
15293,126738,50.74622,-1.79442
15294,126753,50.73617,-1.78612
15295,126758,50.90232,-1.84463
15296,126807,50.82307,-1.89305
15297,126810,50.81622,-1.87318
15298,126811,50.80263,-1.98229
15299,126813,50.79835,-1.98964
15300,126817,50.79082,-2.19299
15301,126841,51.00462,-2.20228
15302,126846,51.03964,-2.28942
15303,126847,51.0314,-2.29535
15304,126863,50.62432,-1.97105
15305,126886,50.73232,-2.7575
15306,126902,50.70879,-2.42918
15307,126938,50.62769,-2.45139
15308,126979,54.84303,-1.62674
15309,126986,54.87129,-1.57847
15310,126995,54.81937,-1.61834
15311,127011,54.81736,-1.93834
15312,127033,54.79702,-1.6751
15313,127043,54.85298,-1.78919
15314,127173,54.69859,-1.5838
15315,127207,54.5814,-2.01299
15316,127240,54.77641,-2.07407
15317,127243,54.73551,-1.81846
15318,127291,50.76658,0.25792
15319,127303,50.80272,0.32224
15320,127320,50.87664,0.59153
15321,127331,50.88351,0.57327
15322,127332,50.88442,0.56205
15323,127386,50.87864,-0.01373
15324,127404,50.79355,0.02032
15325,127419,50.78934,0.11877
15326,127433,50.91373,0.57417
15327,127448,50.97488,0.54327
15328,127455,50.84736,0.47806
15329,127542,50.89014,0.32116
15330,127592,51.63686,0.39704
15331,127610,51.58665,0.48204
15332,127618,51.57251,0.41758
15333,127652,51.58517,0.51763
15334,127706,51.8762,0.53122
15335,127774,51.62377,0.29649
15336,127783,51.65684,0.29532
15337,127798,51.66451,0.37791
15338,127808,51.69046,0.32455
15339,127864,51.57043,0.56324
15340,127884,51.73104,0.51203
15341,127889,51.69459,0.47551
15342,127909,51.73885,0.45768
15343,127926,51.62184,0.52638
15344,127965,51.72846,0.41682
15345,127977,51.89186,0.89031
15346,128021,51.88094,0.85407
15347,128033,51.89499,0.94582
15348,128045,51.88857,0.83985
15349,128059,51.79041,0.93285
15350,128065,51.85905,0.96943
15351,128068,51.63022,0.05431
15352,128084,51.69187,0.10417
15353,128102,51.64644,0.08592
15354,128151,51.7625,0.13716
15355,128153,51.76611,0.1318
15356,128193,51.7416,0.08885
15357,128205,51.62964,0.80507
15358,128251,51.60411,0.6904
15359,128261,51.60182,0.65271
15360,128290,51.58148,0.60569
15361,128364,51.78388,1.0715
15362,128395,52.03093,0.24248
15363,128418,51.90109,-2.06263
15364,128423,51.89333,-2.11378
15365,128444,51.89991,-2.08117
15366,128542,51.71867,-2.56828
15367,128567,51.8453,-2.54193
15368,128612,51.87015,-2.21828
15369,128706,51.73932,-2.232
15370,128728,51.63478,-2.34239
15371,128811,51.26029,-1.08924
15372,128819,51.23159,-1.12785
15373,128882,51.1599,-0.97586
15374,128900,51.11148,-0.75735
15375,128918,51.01208,-0.94509
15376,128934,51.11327,-0.85039
15377,128938,51.07928,-0.86337
15378,128946,50.96397,-1.33176
15379,128955,50.97942,-1.37455
15380,128960,50.98972,-1.38612
15381,128974,50.96332,-1.37346
15382,128980,50.96578,-1.3025
15383,129035,50.84816,-1.20585
15384,129054,50.84311,-1.14362
15385,129091,50.78446,-1.12736
15386,129123,50.79405,-1.1576
15387,129172,51.3384,-0.82224
15388,129203,50.85686,-0.93411
15389,129218,50.78345,-0.97047
15390,129234,50.86233,-0.9637
15391,129254,50.88841,-1.03137
15392,129294,50.80446,-1.36744
15393,129295,50.76164,-1.64661
15394,129298,50.76605,-1.6461
15395,129313,50.76882,-1.63246
15396,129315,50.86455,-1.39471
15397,129316,50.86134,-1.40758
15398,129317,50.86242,-1.40241
15399,129335,50.75526,-1.65138
15400,129348,50.84549,-1.79221
15401,129349,50.81843,-1.78464
15402,129368,50.91902,-1.52016
15403,129373,51.28914,-0.76205
15404,129381,51.30345,-0.74709
15405,129414,51.27846,-0.73675
15406,129455,51.21603,-1.49414
15407,129464,50.97482,-1.44085
15408,129485,50.97471,-1.39724
15409,129523,51.06514,-1.31565
15410,129535,51.05668,-1.31328
15411,129555,50.90131,-1.17795
15412,129589,51.77083,-0.02055
15413,129605,51.69447,-0.02359
15414,129610,51.73512,-0.01886
15415,129649,51.75356,-0.48314
15416,129680,51.74981,-0.44219
15417,129703,51.77568,-0.43771
15418,129707,51.87224,0.17565
15419,129710,51.8687,0.16916
15420,129724,51.86741,0.14898
15421,129728,51.85323,0.14657
15422,129783,51.8128,-0.03116
15423,129827,51.65109,-0.35351
15424,129841,51.68893,-0.16722
15425,129854,51.99125,-0.17254
15426,129949,51.74003,-0.31193
15427,130028,51.87811,-0.15835
15428,130069,51.71017,-0.41314
15429,130071,51.61773,-0.39698
15430,130163,51.67215,-0.38803
15431,130177,51.80607,-0.18492
15432,130188,51.75597,-0.22923
15433,130199,51.75114,-0.22605
15434,130207,51.79535,-0.18145
15435,130230,51.84808,-0.17672
15436,130243,51.165,0.86312
15437,130282,51.05724,0.72544
15438,130313,51.35076,1.02654
15439,130316,51.35415,1.03487
15440,130323,51.35564,1.01995
15441,130350,51.36768,1.15157
15442,130377,51.28105,1.08042
15443,130381,51.27059,1.07253
15444,130385,51.42422,0.28294
15445,130390,51.43607,0.24943
15446,130393,51.45092,0.29202
15447,130409,51.39945,0.29838
15448,130411,51.39452,0.32335
15449,130435,51.44832,0.20828
15450,130488,51.28757,1.34322
15451,130494,51.20275,1.38778
15452,130503,51.43327,0.37387
15453,130504,51.43501,0.41701
15454,130539,51.41697,0.3918
15455,130548,51.41882,0.37785
15456,130564,51.2817,0.49884
15457,130593,51.27709,0.53864
15458,130616,51.22691,0.4138
15459,130625,51.28533,0.53048
15460,130628,51.24251,0.55462
15461,130653,51.3634,0.31202
15462,130674,51.34395,0.24286
15463,130713,51.3926,0.17198
15464,130716,51.40209,0.15893
15465,130770,50.94658,0.91253
15466,130776,51.1229,1.16341
15467,130807,51.37329,0.64616
15468,130815,51.34976,0.72792
15469,130868,51.37525,1.31723
15470,130874,51.36672,1.43489
15471,130886,51.38893,1.40989
15472,130941,51.28911,0.47899
15473,130950,51.29505,0.30846
15474,130952,51.32449,0.48641
15475,130954,51.21553,0.28563
15476,130956,51.19901,0.26552
15477,130964,51.28793,0.44449
15478,131016,51.11815,0.2498
15479,131021,51.1399,0.2651
15480,131030,51.17615,0.38861
15481,131039,51.1248,0.27169
15482,131053,51.14297,0.2762
15483,131079,53.80787,-2.16453
15484,131095,53.79501,-2.28998
15485,131181,53.67288,-2.69599
15486,131184,53.65789,-2.66576
15487,131186,53.66344,-2.66014
15488,131198,53.75794,-3.04022
15489,131199,53.75826,-3.02865
15490,131210,53.74609,-3.02147
15491,131229,53.77134,-2.84459
15492,131232,53.75703,-2.99502
15493,131258,53.78197,-2.38683
15494,131275,53.79528,-2.39713
15495,131305,54.13278,-2.76301
15496,131325,54.0429,-2.90134
15497,131332,54.04115,-2.73419
15498,131364,54.17857,-2.57046
15499,131394,53.90511,-2.16927
15500,131397,53.89461,-2.13601
15501,131406,53.81893,-2.22733
15502,131420,53.84802,-2.17528
15503,131423,53.76578,-2.73577
15504,131445,53.78652,-2.68154
15505,131503,53.80867,-2.5972
15506,131511,53.78028,-2.49295
15507,131527,53.81117,-2.33575
15508,131549,53.73389,-2.28707
15509,131578,53.72702,-2.2441
15510,131615,53.69746,-2.69025
15511,131623,53.73965,-2.79946
15512,131650,53.74229,-2.7407
15513,131668,53.61392,-2.84042
15514,131672,53.56906,-2.87134
15515,131693,53.5879,-2.76587
15516,131741,53.90358,-2.78212
15517,131750,53.83891,-3.00012
15518,131765,53.9325,-2.96298
15519,131790,52.56293,-1.15809
15520,131808,52.6211,-1.21317
15521,131824,52.56933,-1.18306
15522,131826,52.57862,-1.20952
15523,131840,52.54463,-1.26525
15524,131913,52.75091,-1.28539
15525,131918,52.78048,-1.2929
15526,131924,52.73038,-1.09575
15527,131973,52.47655,-0.90655
15528,132000,52.53877,-1.34257
15529,132039,52.54591,-1.38741
15530,132052,52.65023,-1.23395
15531,132056,52.77547,-0.93553
15532,132073,52.78068,-0.88186
15533,132116,52.8328,-1.2824
15534,132139,52.74364,-1.35454
15535,132149,52.59594,-1.07787
15536,132183,52.91839,-0.15492
15537,132248,53.36583,0.00328
15538,132252,53.15856,0.32107
15539,132288,53.23456,-0.5042
15540,132324,53.21137,-0.59992
15541,132334,53.20357,-0.56087
15542,132344,53.12313,-0.61891
15543,132370,53.00797,-0.33314
15544,132380,53.18358,-0.57711
15545,132384,53.05312,-0.35113
15546,132396,53.17322,-0.56716
15547,132432,52.79023,-0.1627
15548,132442,52.7618,-0.03668
15549,132452,52.77305,-0.31585
15550,132459,52.67764,-0.30279
15551,132462,52.67677,-0.29209
15552,132501,52.65734,-0.47397
15553,132510,52.66184,-0.51623
15554,132559,53.42342,-0.79107
15555,132600,52.63064,0.90231
15556,132602,52.67988,0.85589
15557,132656,52.62453,1.49104
15558,132661,52.69663,1.21599
15559,132662,52.68331,1.22785
15560,132665,52.79392,1.05368
15561,132675,52.66267,1.26424
15562,132683,52.66526,1.2989
15563,132695,52.68601,1.31636
15564,132700,52.65523,1.32198
15565,132717,52.63588,1.36279
15566,132725,52.59368,1.69327
15567,132736,52.64347,1.70588
15568,132750,52.64604,1.62745
15569,132755,52.58417,1.66437
15570,132786,52.49313,0.53776
15571,132824,52.78844,0.42923
15572,132831,52.86327,0.48861
15573,132837,52.59662,0.37481
15574,132839,52.78053,0.44283
15575,132840,52.78836,0.47066
15576,132851,52.69015,0.23097
15577,132873,52.89873,1.09022
15578,132876,52.84574,0.86209
15579,132881,52.88012,1.42235
15580,132882,52.84578,1.44721
15581,132893,52.94525,0.84733
15582,132918,52.80758,1.33226
15583,132949,52.63318,1.29358
15584,132992,52.42265,1.12673
15585,132998,52.56452,1.45095
15586,133019,52.40167,1.30481
15587,133038,52.59529,1.10976
15588,133062,52.57578,1.11804
15589,133200,52.37181,-0.67977
15590,133216,52.43855,-0.81316
15591,133238,52.37824,-0.71673
15592,133254,52.26851,-0.89995
15593,133265,52.2132,-0.90667
15594,133269,52.20561,-0.89485
15595,133432,52.31121,-0.69677
15596,133463,55.32592,-1.6018
15597,133513,55.07955,-1.47126
15598,133531,55.11156,-1.51627
15599,133547,55.16732,-1.69108
15600,133586,54.97502,-1.8647
15601,133614,55.18415,-1.58334
15602,133622,55.16807,-1.55177
15603,133655,54.08762,-2.24796
15604,133707,54.47087,-1.19798
15605,133761,53.98857,-1.54362
15606,133801,53.97737,-1.56159
15607,133828,54.39485,-1.66007
15608,133832,54.37563,-1.70071
15609,133837,54.34852,-1.67543
15610,133838,54.31337,-1.7362
15611,133841,54.43652,-1.64567
15612,133866,54.13397,-0.8122
15613,133870,54.11641,-0.80453
15614,133910,54.16186,-0.29526
15615,133974,53.78832,-1.0728
15616,133982,53.77849,-1.09686
15617,134009,53.02883,-1.23079
15618,134013,53.03686,-1.22938
15619,134016,53.09485,-1.2863
15620,134022,53.10028,-1.22257
15621,134056,53.12926,-1.28856
15622,134070,53.35689,-1.12511
15623,134072,53.3428,-1.1088
15624,134107,53.25888,-0.81559
15625,134124,53.31413,-1.1713
15626,134141,52.94002,-1.22856
15627,134170,52.98068,-1.2765
15628,134212,53.05227,-1.11067
15629,134217,52.96012,-1.09647
15630,134275,52.98857,-1.12914
15631,134280,53.13295,-1.19321
15632,134299,53.15746,-1.15563
15633,134327,53.13183,-1.20682
15634,134343,53.06152,-0.76615
15635,134449,52.94139,-1.02569
15636,134454,52.92841,-1.12711
15637,134492,52.07312,-1.31229
15638,134524,51.90393,-1.15888
15639,134541,51.82256,-1.29455
15640,134596,51.73299,-1.24779
15641,134610,51.74249,-1.19833
15642,134615,51.77156,-1.23287
15643,134623,51.76059,-1.18917
15644,134769,51.60201,-1.41337
15645,134803,51.58957,-1.42672
15646,134806,51.59075,-1.43918
15647,134808,51.59638,-1.42863
15648,134838,51.79981,-1.53805
15649,134852,51.77935,-1.47171
15650,134857,51.78016,-1.50098
15651,134869,52.45891,-2.35026
15652,134872,52.53768,-2.41152
15653,134883,52.47513,-2.55362
15654,134892,52.60726,-2.55328
15655,134918,52.89734,-2.49375
15656,134924,52.87542,-2.52292
15657,134926,52.85802,-2.71419
15658,134995,52.57606,-2.74016
15659,135007,52.70464,-2.76615
15660,135093,51.19011,-2.55407
15661,135115,51.1232,-2.97845
15662,135141,51.23403,-2.99707
15663,135179,51.11311,-2.44734
15664,135193,50.8757,-2.96661
15665,135207,50.8824,-2.80285
15666,135225,50.99378,-2.76685
15667,135227,50.97335,-2.76686
15668,135229,50.98339,-2.4786
15669,135256,50.94044,-2.63281
15670,135267,50.9448,-2.64495
15671,135307,51.02293,-3.11438
15672,135314,51.00018,-3.08468
15673,135333,50.97398,-3.24737
15674,135379,52.68688,-2.03887
15675,135452,52.75907,-1.72697
15676,135477,52.85819,-1.69285
15677,135487,52.76785,-1.79071
15678,135504,52.69076,-1.83704
15679,135536,52.68801,-1.81102
15680,135556,53.05256,-2.24951
15681,135581,52.92243,-2.36393
15682,135590,53.01916,-2.20962
15683,135598,53.08636,-2.23775
15684,135620,53.03,-2.21147
15685,135622,52.63238,-2.15668
15686,135674,52.59819,-2.20886
15687,135682,52.54858,-2.16185
15688,135703,52.81671,-2.10783
15689,135713,52.95294,-2.11095
15690,135728,52.82767,-2.13377
15691,135734,52.81051,-2.10817
15692,135760,52.82404,-2.14092
15693,135806,53.16653,-1.98709
15694,135838,52.61419,-1.67138
15695,135840,52.62868,-1.67029
15696,135870,52.60849,-1.68635
15697,135899,52.04293,0.95892
15698,135944,52.24356,0.37218
15699,136050,52.14846,1.0539
15700,136100,52.07234,0.41624
15701,136109,52.24767,0.68944
15702,136134,52.15103,1.59119
15703,136183,52.23341,1.51999
15704,136185,52.21854,1.4749
15705,136204,52.46062,1.42895
15706,136210,52.44825,1.69725
15707,136215,52.51658,1.73594
15708,136236,52.47777,1.70064
15709,136298,51.40421,-0.36524
15710,136337,51.37363,-0.45068
15711,136365,51.36744,-0.27639
15712,136377,51.33343,-0.2597
15713,136378,51.35044,-0.25994
15714,136380,51.35372,-0.26127
15715,136515,51.29954,-0.3272
15716,136544,51.16831,-0.16997
15717,136578,51.23565,-0.17057
15718,136619,51.38537,-0.48095
15719,136621,51.39486,-0.52262
15720,136629,51.43047,-0.53377
15721,136649,51.36403,-0.49278
15722,136669,51.43311,-0.45929
15723,136686,51.41163,-0.47072
15724,136715,51.426,-0.42504
15725,136723,51.36911,-0.69102
15726,136751,51.35432,-0.73128
15727,136759,51.33045,-0.75696
15728,136768,51.32444,-0.75803
15729,136795,51.27471,-0.07385
15730,136859,51.21745,-0.79203
15731,136917,51.31472,-0.57851
15732,136936,51.31862,-0.60821
15733,136948,51.29374,-0.5662
15734,136991,52.54452,-1.53342
15735,137003,52.51524,-1.74638
15736,137023,52.51752,-1.49592
15737,137048,52.46883,-1.49542
15738,137065,52.48682,-1.49947
15739,137078,52.51299,-1.43524
15740,137081,52.50052,-1.42913
15741,137101,52.35856,-1.26602
15742,137108,52.36899,-1.38152
15743,137111,52.36274,-1.24682
15744,137176,52.25775,-1.39909
15745,137189,52.18409,-1.71498
