,latitude,longitude
11779,51.55262,-0.28145
11780,51.54965,-0.29253
11781,51.54947,-0.29927
11782,51.37644,0.04356
11783,51.39176,0.03125
11784,51.4106,0.00738
11785,51.42393,0.07965
11786,51.40746,-0.01681
11787,51.39656,-0.0391
11788,51.42422,0.05474
11789,51.37333,0.11691
11790,51.52334,-0.1364
11791,51.55338,-0.2091
11792,51.55412,-0.15806
11793,51.36801,-0.09887
11794,51.37205,-0.04774
11795,51.32501,-0.06728
11796,51.3857,-0.1076
11797,51.37845,-0.05194
11798,51.41851,-0.08458
11799,51.3624,-0.10516
11800,51.50112,-0.30445
11801,51.52533,-0.27308
11802,51.51445,-0.33318
11803,51.52571,-0.36018
11804,51.49707,-0.30354
11805,51.55613,-0.35677
11806,51.54599,-0.37817
11807,51.49476,-0.37345
11808,51.53142,-0.33826
11809,51.66965,-0.0682
11810,51.66531,-0.06106
11811,51.66655,-0.10542
11812,51.66208,-0.09732
11813,51.64675,-0.03492
11814,51.63425,-0.12249
11815,51.4823,0.04519
11816,51.45686,0.0538
11817,51.46245,0.04565
11818,51.54457,-0.0789
11819,51.54076,-0.06939
11820,51.5031,-0.22032
11821,51.50164,-0.23732
11822,51.4825,-0.19463
11823,51.4795,-0.21011
11824,51.51232,-0.24449
11825,51.58014,-0.11018
11826,51.57406,-0.11427
11827,51.60734,-0.09374
11828,51.6038,-0.30506
11829,51.60621,-0.3449
11830,51.59011,-0.31583
11831,51.58848,-0.30641
11832,51.58766,-0.33687
11833,51.56233,-0.37849
11834,51.55837,-0.37542
11835,51.60195,-0.34169
11836,51.59947,-0.3361
11837,51.5714,0.25482
11838,51.57448,0.20749
11839,51.54494,0.21377
11840,51.57053,0.20351
11841,51.59958,0.154
11842,51.59693,0.17977
11843,51.59354,0.177
11844,51.52662,-0.4499
11845,51.52601,-0.47427
11846,51.53057,-0.42256
11847,51.52602,-0.42132
11848,51.57787,-0.41507
11849,51.4823,-0.42184
11850,51.49138,-0.46541
11851,51.54572,-0.44728
11852,51.53261,-0.44273
11853,51.56477,-0.4057
11854,51.56769,-0.42324
11855,51.49987,-0.44482
11856,51.54875,-0.40571
11857,51.50237,-0.4728
11858,51.58702,-0.44548
11859,51.58002,-0.43439
11860,51.45971,-0.42859
11861,51.479,-0.39735
11862,51.49281,-0.25935
11863,51.52987,-0.10194
11864,51.53524,-0.10124
11865,51.53349,-0.09846
11866,51.48035,-0.18321
11867,51.49044,-0.19208
11868,51.49341,-0.19257
11869,51.48805,-0.19191
11870,51.37784,-0.27369
11871,51.41636,-0.29461
11872,51.3543,-0.30261
11873,51.40249,-0.30586
11874,51.38512,-0.25937
11875,51.37717,-0.30306
11876,51.4693,-0.14015
11877,51.46781,-0.13246
11878,51.42852,-0.13538
11879,51.44113,-0.10443
11880,51.46118,0.00806
11881,51.44104,-0.0137
11882,51.46722,-0.01496
11883,51.40116,-0.21787
11884,51.41471,-0.21011
11885,51.40945,-0.15636
11886,51.41356,-0.15181
11887,51.39,-0.21864
11888,51.41084,-0.20502
11889,51.39591,-0.17229
11890,51.42176,-0.19042
11891,51.55247,0.03272
11892,51.53889,0.02555
11893,51.54717,0.05849
11894,51.58457,0.08089
11895,51.58165,0.069
11896,51.59047,0.02473
11897,51.59597,0.0251
11898,51.57053,0.05807
11899,51.59405,0.05903
11900,51.61283,0.11644
11901,51.57684,0.11267
11902,51.57301,0.02647
11903,51.42476,-0.35596
11904,51.42051,-0.38095
11905,51.46789,-0.25176
11906,51.45596,-0.35862
11907,51.45755,-0.06264
11908,51.46223,-0.06046
11909,51.34362,-0.19882
11910,51.36968,-0.24211
11911,51.37816,-0.17431
11912,51.3804,-0.21286
11913,51.3667,-0.18395
11914,51.37717,-0.16811
11915,51.3661,-0.14477
11916,51.52382,-0.01282
11917,51.50741,-0.05819
11918,51.59867,-0.02099
11919,51.56998,0.0019
11920,51.61798,-0.02655
11921,51.45684,-0.2051
11922,51.4719,-0.16246
11923,51.44621,-0.15579
11924,51.46881,-0.15393
11925,51.46779,-0.22153
11926,51.43938,-0.21514
11927,51.52484,-0.19474
11928,51.51676,-0.16879
11929,51.52807,-0.19383
11930,51.5332,-0.19074
11931,51.53184,-0.18747
11932,51.53024,-0.20998
11933,51.53001,-0.20604
11934,51.48679,-0.13487
11935,51.49429,-0.12997
11936,53.61542,-2.4534
11937,53.59568,-2.55851
11938,53.5978,-2.37861
11939,53.60633,-2.41257
11940,53.54448,-2.50863
11941,53.56925,-2.48757
11942,53.5947,-2.41074
11943,53.59709,-2.34857
11944,53.56702,-2.30369
11945,53.64779,-2.34875
11946,53.53643,-2.28966
11947,53.60135,-2.33946
11948,53.44017,-2.2744
11949,53.41294,-2.22065
11950,53.40388,-2.23538
11951,53.41248,-2.25597
11952,53.57707,-2.10543
11953,53.53688,-2.03975
11954,53.5304,-1.95873
11955,53.59798,-2.14409
11956,53.62995,-2.17442
11957,53.63226,-2.12258
11958,53.66347,-2.13201
11959,53.38776,-2.15745
11960,53.39264,-2.10806
11961,53.51557,-2.04213
11962,53.41486,-2.33484
11963,53.45025,-2.33654
11964,53.42923,-2.29955
11965,53.43058,-2.34777
11966,53.5744,-2.64867
11967,53.55567,-2.65753
11968,53.54392,-2.57544
11969,53.57818,-2.68709
11970,53.51031,-2.45025
11971,53.5042,-2.4515
11972,53.40424,-2.84998
11973,53.5001,-2.89281
11974,53.42621,-2.78177
11975,53.40038,-2.91247
11976,53.45305,-2.8787
11977,53.36371,-2.91291
11978,53.43956,-2.78518
11979,53.49385,-2.80248
11980,53.44173,-2.69079
11981,53.59986,-3.03449
11982,53.62561,-3.01679
11983,53.66019,-2.97956
11984,53.50504,-2.97932
11985,53.34833,-3.01316
11986,53.34303,-3.00798
11987,53.38581,-3.0776
11988,53.32102,-2.97395
11989,53.39539,-3.11613
11990,53.38533,-3.05245
11991,53.37753,-3.15062
11992,53.37796,-3.13407
11993,53.37989,-3.10095
11994,53.59454,-1.49877
11995,53.49418,-1.42567
11996,53.50862,-1.48806
11997,53.55031,-1.51249
11998,53.50476,-1.08779
11999,53.57207,-1.08202
12000,53.36311,-1.23582
12001,53.35304,-1.2035
12002,53.36715,-1.31834
12003,53.36993,-1.30858
12004,53.42945,-1.27099
12005,53.41097,-1.33343
12006,53.33237,-1.25869
12007,53.37849,-1.16503
12008,53.483,-1.30799
12009,53.43475,-1.46219
12010,53.40789,-1.54198
12011,53.39577,-1.53656
12012,53.3913,-1.54315
12013,55.00455,-1.59645
12014,55.03894,-1.4776
12015,55.0401,-1.4713
12016,55.02143,-1.4254
12017,55.04432,-1.45272
12018,54.96093,-1.47663
12019,54.8089,-1.46996
12020,54.92322,-1.55681
12021,52.45104,-1.81555
12022,52.42769,-1.9213
12023,52.42368,-1.90013
12024,52.43455,-1.93144
12025,52.55911,-1.81709
12026,52.54556,-1.81733
12027,52.53671,-1.81469
12028,52.55383,-1.86234
12029,52.54712,-1.8442
12030,52.39941,-1.4358
12031,52.39664,-1.54692
12032,52.38512,-1.50199
12033,52.4997,-2.18318
12034,52.45016,-2.14186
12035,52.54916,-1.92705
12036,52.50622,-1.78927
12037,52.38451,-1.7455
12038,52.40078,-1.83346
12039,52.402,-1.84121
12040,52.40673,-1.836
12041,52.40848,-1.82999
12042,52.42243,-1.77652
12043,52.59716,-1.92557
12044,52.56481,-2.0493
12045,52.60527,-1.94857
12046,52.56918,-1.94951
12047,52.57326,-1.97032
12048,52.55271,-2.05631
12049,52.57679,-2.06183
12050,53.89923,-1.95285
12051,53.9426,-1.88442
12052,53.86257,-1.87612
12053,53.83034,-1.95188
12054,53.8442,-1.94131
12055,53.74087,-1.75476
12056,53.68659,-2.0913
12057,53.67545,-1.84116
12058,53.72997,-1.94663
12059,53.69296,-1.77
12060,53.71206,-2.13676
12061,53.70641,-1.82812
12062,53.71797,-1.83278
12063,53.63619,-1.73281
12064,53.74263,-1.68116
12065,53.75054,-1.70739
12066,53.70391,-1.59711
12067,53.64618,-1.81144
12068,53.72895,-1.67848
12069,53.85481,-1.62713
12070,53.84622,-1.61488
12071,53.79757,-1.45652
12072,53.8507,-1.63861
12073,53.8132,-1.59038
12074,53.84432,-1.53359
12075,53.83824,-1.56525
12076,53.75231,-1.63586
12077,53.75534,-1.58452
12078,53.91426,-1.69491
12079,53.80257,-1.68234
12080,53.79584,-1.64727
12081,53.75658,-1.43956
12082,53.93661,-1.37475
12083,53.83893,-1.47007
12084,53.65391,-1.4278
12085,53.66405,-1.54319
12086,53.65868,-1.55047
12087,53.68256,-1.56134
12088,53.71284,-1.50188
12089,53.67424,-1.47615
12090,53.64286,-1.53904
12091,53.63581,-1.50861
12092,53.64065,-1.51328
12093,53.65228,-1.46291
12094,54.7022,-1.21436
12095,54.52473,-1.19848
12096,54.51721,-1.19074
12097,54.6009,-1.05803
12098,54.55922,-1.33233
12099,54.51445,-1.30797
12100,54.50513,-1.3516
12101,54.52412,-1.52314
12102,54.53149,-1.58449
12103,53.33699,-2.74081
12104,53.39834,-2.60611
12105,53.4318,-2.6513
12106,53.39324,-2.56713
12107,53.40615,-2.55173
12108,53.37564,-2.56259
12109,53.79078,-3.01311
12110,53.8702,-0.47754
12111,53.78688,-0.40867
12112,53.7776,-0.39424
12113,53.94707,-0.44192
12114,53.74542,-0.8579
12115,53.74915,-0.7536
12116,53.83885,-0.39637
12117,53.84224,-0.43281
12118,53.5299,-0.0751
12119,53.52066,-0.06797
12120,53.54169,-0.17899
12121,53.68394,-0.4189
12122,53.97022,-1.12863
12123,53.94233,-1.06526
12124,54.03508,-1.07547
12125,53.9692,-1.06922
12126,53.9536,-1.11586
12127,53.942,-1.08551
12128,53.97746,-1.09829
12129,53.92072,-0.95445
12130,52.90895,-1.49742
12131,52.89803,-1.50496
12132,52.93837,-1.48544
12133,52.93461,-1.49292
12134,52.94152,-1.45996
12135,52.6545,-1.1665
12136,52.6055,-1.12321
12137,52.93055,-1.15818
12138,52.96848,-1.15005
12139,52.04278,-2.75367
12140,52.23515,-2.51411
12141,52.20124,-2.83356
12142,52.03261,-2.42599
12143,52.05147,-2.40696
12144,52.34665,-2.86974
12145,52.03897,-2.78296
12146,52.05377,-2.68458
12147,52.04893,-2.68091
12148,52.70379,-2.50922
12149,52.69417,-2.51821
12150,52.63085,-2.45561
12151,53.05573,-2.12743
12152,52.99587,-2.09428
12153,51.40751,-2.3235
12154,51.40607,-2.49165
12155,51.29247,-2.48501
12156,51.39537,-2.35308
12157,51.38974,-2.35259
12158,51.28905,-2.45657
12159,51.4423,-2.54451
12160,51.44105,-2.53821
12161,51.45389,-2.62309
12162,51.4321,-2.58476
12163,51.47959,-2.61438
12164,51.47921,-2.61025
12165,51.47637,-2.52023
12166,51.41808,-2.74964
12167,51.47618,-2.76275
12168,51.36852,-2.90812
12169,51.38855,-2.82614
12170,51.45268,-2.43899
12171,51.60541,-2.50884
12172,50.41923,-4.13218
12173,50.36639,-4.14732
12174,50.37753,-4.16354
12175,50.38779,-3.54954
12176,50.44541,-3.57839
12177,50.48978,-3.55683
12178,50.72893,-1.87599
12179,50.72197,-1.80306
12180,50.76437,-1.87993
12181,50.74931,-1.88128
12182,50.72657,-1.81369
12183,50.74567,-2.00811
12184,51.58878,-1.78428
12185,51.56903,-1.84185
12186,52.61514,-0.28415
12187,51.92495,-0.4346
12188,51.92094,-0.44529
12189,51.89057,-0.47756
12190,51.90069,-0.45793
12191,51.91169,-0.47798
12192,51.86602,-0.41377
12193,51.87965,-0.37874
12194,51.5479,0.67242
12195,51.55579,0.65818
12196,51.57,0.66227
12197,51.55566,0.68219
12198,51.53388,0.74891
12199,51.54523,0.64591
12200,51.5535,0.62961
12201,51.52637,0.38506
12202,51.49355,0.33064
12203,51.49976,0.32432
12204,51.37895,0.44361
12205,51.33197,0.54593
12206,51.46741,0.64638
12207,51.36252,0.60113
12208,51.39788,-0.72814
12209,51.40646,-0.76831
12210,51.40675,-0.73597
12211,51.44666,-1.05854
12212,51.41251,-1.526
12213,51.5299,-1.54006
12214,51.39147,-1.25525
12215,51.40765,-1.276
12216,51.43221,-1.08138
12217,51.4514,-1.01666
12218,51.44448,-0.95607
12219,51.45872,-1.04759
12220,51.48722,-0.53316
12221,51.51848,-0.74095
12222,51.49149,-0.70302
12223,51.47345,-0.6197
12224,51.48305,-0.65734
12225,51.49822,-0.75236
12226,51.53344,-0.74706
12227,51.53542,-0.7254
12228,51.48558,-0.84808
12229,51.42418,-0.94617
12230,52.02897,-0.76232
12231,52.01263,-0.78351
12232,52.02724,-0.72203
12233,52.08761,-0.74956
12234,50.84054,-0.19317
12235,50.84334,-0.1887
12236,50.82991,-0.12349
12237,50.86453,-0.1249
12238,50.86382,-0.1336
12239,50.87177,-0.13123
12240,50.84361,-0.14238
12241,50.81451,-0.02987
12242,50.80991,-0.04097
12243,50.83793,-0.18074
12244,50.84187,-0.17717
12245,50.8493,-1.05667
12246,50.78324,-1.07424
12247,50.91226,-1.34711
12248,50.91963,-1.40769
12249,50.92524,-1.40179
12250,50.73053,-1.17486
12251,50.66218,-1.16106
12252,51.99516,-0.26735
12253,52.03099,-0.46679
12254,52.0863,-0.20154
12255,52.1368,-0.21471
12256,52.12687,-0.42513
12257,52.13426,-0.44056
12258,52.15811,-0.43654
12259,51.96116,-0.42549
12260,51.85279,-0.38311
12261,51.88015,-0.52516
12262,51.89016,-0.48998
12263,51.8839,-0.50932
12264,51.88116,-0.50343
12265,51.92535,-0.68384
12266,51.88051,-0.51665
12267,51.79788,-0.79036
12268,51.6954,-0.58999
12269,51.62468,-0.76692
12270,51.6192,-0.79776
12271,51.64272,-0.7453
12272,51.63228,-0.72548
12273,51.60172,-0.68429
12274,52.19535,0.12366
12275,52.34485,0.42061
12276,52.53092,-0.12828
12277,52.53892,0.07724
12278,52.31354,-0.16723
12279,52.23034,-0.28685
12280,52.26044,0.12116
12281,52.20252,0.19432
12282,53.1842,-2.86604
12283,53.21448,-2.88103
12284,53.17471,-2.1943
12285,53.18131,-2.45288
12286,53.13711,-2.35869
12287,53.15276,-2.38416
12288,53.0843,-2.4482
12289,53.07802,-2.51188
12290,53.27983,-2.91042
12291,53.28407,-3.05549
12292,53.2927,-2.93176
12293,53.29238,-2.1183
12294,53.27327,-2.14862
12295,53.35757,-2.10686
12296,53.24385,-2.51141
12297,50.50118,-4.23314
12298,50.53237,-4.39472
12299,50.41109,-4.21212
12300,50.14931,-5.05501
12301,50.38557,-5.10775
12302,50.25234,-5.23221
12303,50.53573,-4.73894
12304,50.63866,-4.73257
12305,50.12281,-5.4297
12306,50.15861,-5.57158
12307,50.26431,-4.79181
12308,50.43348,-5.0421
12309,50.37051,-4.95762
12310,54.65265,-3.35768
12311,54.66536,-3.41268
12312,54.13127,-3.21739
12313,54.92243,-2.9511
12314,54.53077,-3.52871
12315,54.515,-3.60316
12316,54.72315,-2.63297
12317,54.66243,-2.72361
12318,54.57026,-2.4173
12319,54.19968,-2.83328
12320,54.17991,-2.70316
12321,54.33898,-2.737
12322,54.15895,-3.10348
12323,53.1124,-1.50708
12324,53.02572,-1.45178
12325,53.05565,-1.35684
12326,53.27978,-1.4136
12327,53.2387,-1.43432
12328,53.25113,-1.45797
12329,53.22435,-1.41889
12330,53.21805,-1.72494
12331,53.14122,-1.56331
12332,52.91987,-1.29488
12333,53.35909,-1.75472
12334,53.37116,-2.0035
12335,53.31168,-1.37504
12336,52.85992,-1.54979
12337,50.75559,-3.03183
12338,50.73648,-3.51981
12339,50.75139,-3.5174
12340,50.74091,-3.48545
12341,50.69376,-3.49085
12342,50.72872,-3.49696
12343,50.88105,-3.37486
12344,50.87251,-3.71461
12345,50.9153,-3.19652
12346,51.03899,-3.97442
12347,51.20642,-3.80058
12348,50.27062,-3.79642
12349,50.56651,-3.61944
12350,50.56299,-3.50821
12351,50.71804,-4.30857
12352,50.71302,-4.00372
12353,50.77785,-1.82598
12354,50.74614,-1.73418
12355,50.81408,-1.89395
12356,50.80435,-1.89198
12357,50.80975,-1.91744
12358,50.91466,-2.24197
12359,51.05804,-2.27812
12360,50.65973,-2.20316
12361,50.62369,-2.50609
12362,50.6315,-2.47061
12363,50.6023,-2.45385
12364,54.84591,-1.56905
12365,54.84552,-1.58284
12366,54.8279,-1.59713
12367,54.84099,-1.52548
12368,54.71212,-1.5087
12369,54.77216,-1.58766
12370,54.76096,-1.71052
12371,54.79469,-1.59284
12372,54.792,-1.47967
12373,54.76301,-1.45414
12374,54.75277,-1.35722
12375,54.68494,-1.44203
12376,54.62741,-1.5957
12377,54.63008,-1.60386
12378,54.6248,-1.62885
12379,54.61211,-1.5981
12380,54.57883,-1.85817
12381,50.8722,0.53152
12382,50.80708,0.00625
12383,50.77804,0.12202
12384,50.94803,0.58507
12385,50.84679,0.45187
12386,51.05375,0.42272
12387,50.98688,0.27903
12388,50.93134,0.23799
12389,51.01891,0.25859
12390,50.83114,0.24536
12391,50.97214,0.09674
12392,51.57711,0.48501
12393,51.88349,0.53676
12394,51.87198,0.63067
12395,52.05111,0.41659
12396,51.85575,0.51973
12397,51.68371,0.28033
12398,51.53377,0.58707
12399,51.54798,0.59727
12400,51.56088,0.60597
12401,51.73578,0.51635
12402,51.73238,0.49852
12403,51.75153,0.4609
12404,51.74508,0.44338
12405,51.73289,0.48741
12406,51.88465,0.88384
12407,51.89335,0.75101
12408,51.8825,0.8637
12409,51.90389,0.94364
12410,51.81173,0.74058
12411,51.69536,0.24742
12412,51.64008,0.06224
12413,51.63709,0.06399
12414,51.68295,0.01731
12415,51.76705,0.14013
12416,51.77012,0.68522
12417,51.73414,0.68297
12418,51.73171,0.67454
12419,51.69018,0.76844
12420,51.57247,0.77902
12421,51.59568,0.65436
12422,51.61981,0.61327
12423,51.58817,0.60149
12424,51.89296,-2.12241
12425,51.90369,-2.08677
12426,51.88382,-2.12311
12427,51.88179,-2.09802
12428,51.9309,-1.72188
12429,51.70118,-1.98289
12430,51.6434,-2.16156
12431,51.74971,-2.56388
12432,51.86308,-2.20699
12433,51.85571,-2.18388
12434,51.8339,-2.28015
12435,51.75074,-2.2736
12436,51.88436,-2.186
12437,51.95492,-1.9741
12438,51.30808,-1.31658
12439,51.26352,-1.07461
12440,51.25101,-1.10057
12441,51.3435,-1.14028
12442,50.91093,-1.01293
12443,51.10643,-0.86185
12444,50.88923,-1.31964
12445,50.86392,-1.32939
12446,50.91079,-1.30026
12447,51.0015,-1.38638
12448,50.92616,-1.34313
12449,50.87251,-1.16534
12450,50.84606,-1.13166
12451,51.28387,-0.96372
12452,50.89366,-1.03995
12453,50.86445,-1.03391
12454,50.88004,-1.03256
12455,50.77002,-1.71096
12456,50.85656,-1.39369
12457,50.75888,-1.54177
12458,50.73838,-1.55243
12459,50.91308,-1.51281
12460,51.29434,-0.76356
12461,51.29766,-0.7961
12462,51.72731,-0.01998
12463,51.7523,-0.51185
12464,51.75538,-0.49983
12465,51.78067,-0.44067
12466,51.85841,0.16438
12467,51.67024,-0.29447
12468,51.64546,-0.2571
12469,51.96413,-0.27648
12470,52.04602,-0.01446
12471,51.75185,-0.33462
12472,51.73571,-0.34187
12473,51.89821,-0.15868
12474,51.64389,-0.3947
12475,51.68476,-0.39714
12476,51.69489,-0.39321
12477,51.75558,-0.24931
12478,51.20062,0.78325
12479,51.17172,0.94696
12480,51.35911,1.07268
12481,51.28714,1.05228
12482,51.37008,1.14045
12483,51.28488,1.07546
12484,51.29392,1.12468
12485,51.27073,1.08372
12486,51.44423,0.1866
12487,51.44204,0.24798
12488,51.43326,0.38151
12489,51.43953,0.34778
12490,51.43757,0.39939
12491,51.26853,0.56482
12492,51.26313,0.55218
12493,51.25218,0.5147
12494,51.25652,0.52678
12495,51.19638,0.58803
12496,51.41265,0.17688
12497,51.28675,0.20098
12498,51.10305,0.99892
12499,51.01481,0.92651
12500,51.3276,0.8937
12501,51.35855,0.73897
12502,51.3318,0.84113
12503,51.37868,1.29411
12504,51.36593,1.4413
12505,51.38357,1.42082
12506,51.38299,1.35741
12507,51.04648,0.50696
12508,51.14365,0.25502
12509,53.79017,-2.29269
12510,53.66402,-2.63624
12511,53.63801,-2.64959
12512,53.64657,-2.70998
12513,53.81194,-2.9541
12514,53.74564,-2.8848
12515,53.72494,-2.38687
12516,53.79463,-2.42035
12517,54.03522,-2.78109
12518,54.11603,-2.64155
12519,53.7807,-2.71521
12520,53.76393,-2.77906
12521,53.82165,-2.66337
12522,53.85647,-2.56833
12523,53.6889,-2.33171
12524,53.73212,-2.62734
12525,53.56442,-2.87368
12526,53.5598,-2.89831
12527,53.7002,-2.91674
12528,53.68983,-2.83799
12529,53.85988,-3.00611
12530,53.87357,-2.94855
12531,52.55715,-1.19204
12532,52.55868,-1.14702
12533,52.57301,-1.20122
12534,52.75657,-1.14147
12535,52.78318,-1.24944
12536,52.72173,-1.14743
12537,52.76561,-1.2899
12538,52.48209,-0.90937
12539,52.46716,-0.92353
12540,52.65509,-1.21893
12541,52.54505,-1.35678
12542,52.68575,-1.27253
12543,52.74917,-0.90735
12544,52.73561,-1.48421
12545,52.83128,-1.34771
12546,52.84428,-1.34455
12547,52.74171,-1.36777
12548,52.58901,-1.09395
12549,53.26822,0.24599
12550,53.21418,-0.14308
12551,53.37872,-0.01387
12552,53.15798,0.34546
12553,53.31084,0.15484
12554,53.24509,-0.50649
12555,52.98431,-0.30477
12556,53.21729,-0.42606
12557,53.15704,-0.34011
12558,52.9855,-0.40508
12559,52.86584,-0.15153
12560,52.80479,0.1572
12561,52.75252,-0.07716
12562,52.82602,-0.01781
12563,52.65916,-0.49554
12564,52.92707,-0.62193
12565,52.77054,-0.38236
12566,52.91521,-0.6683
12567,52.68038,-0.31333
12568,52.76469,-0.6451
12569,52.945,-0.67361
12570,52.65176,-0.48166
12571,53.23151,-0.31956
12572,53.27186,-0.65784
12573,52.53402,0.97433
12574,52.69531,0.92368
12575,52.44066,0.94262
12576,52.5143,1.00349
12577,52.57266,0.8748
12578,52.61338,0.94459
12579,52.47248,0.69702
12580,52.6258,1.43101
12581,52.62777,1.49463
12582,52.7627,1.30973
12583,52.66838,1.31438
12584,52.65719,0.49726
12585,52.95529,0.63006
12586,52.57077,1.11031
12587,52.54676,1.11007
12588,52.37439,1.10493
12589,52.58986,1.16855
12590,52.55174,1.2653
12591,52.52808,-0.68439
12592,52.31202,-1.15891
12593,52.32601,-0.90371
12594,52.28403,-0.85148
12595,52.3244,-0.6286
12596,52.34033,-0.53639
12597,52.3779,-0.68681
12598,52.38959,-0.69404
12599,52.25933,-0.80454
12600,52.2701,-0.84868
12601,52.2378,-0.85374
12602,52.02912,-1.15809
12603,52.04058,-1.16468
12604,52.21269,-0.97101
12605,52.12635,-0.98588
12606,52.25459,-0.75147
12607,55.43514,-1.61855
12608,55.10154,-1.57469
12609,54.95648,-1.86639
12610,55.16733,-1.59227
12611,54.11734,-2.51411
12612,53.96045,-2.00402
12613,54.48992,-1.15739
12614,54.35742,-1.50031
12615,54.33022,-1.45553
12616,54.23376,-1.38071
12617,54.13407,-1.53656
12618,54.29567,-0.80525
12619,54.25929,-0.94898
12620,54.238,-0.57456
12621,53.72023,-1.11541
12622,53.74991,-1.11563
12623,53.44999,-0.86535
12624,53.22253,-0.85044
12625,53.30611,-1.14249
12626,52.92929,-1.20234
12627,53.00271,-1.26261
12628,53.00217,-1.29564
12629,53.02439,-1.26726
12630,52.91491,-1.27094
12631,53.03317,-1.09117
12632,53.20716,-1.1519
12633,53.13546,-1.22149
12634,53.22061,-0.97062
12635,53.19689,-1.04486
12636,52.92894,-1.11892
12637,52.90413,-1.0338
12638,52.05172,-1.32115
12639,52.04593,-1.33618
12640,52.06686,-1.31769
12641,51.9039,-1.14493
12642,51.88907,-1.14469
12643,51.92228,-1.14409
12644,51.75712,-1.21012
12645,51.74624,-1.20661
12646,51.76623,-1.24348
12647,51.74877,-1.22584
12648,51.77605,-1.27431
12649,51.67409,-1.07846
12650,51.60279,-1.24054
12651,51.51733,-0.97975
12652,51.50982,-0.97481
12653,51.60204,-1.12314
12654,51.75807,-1.58816
12655,51.78438,-1.3725
12656,52.8063,-2.92276
12657,52.88225,-3.0039
12658,52.72282,-2.751
12659,52.6981,-2.75817
12660,52.61185,-2.69576
12661,52.6924,-2.77334
12662,52.41251,-2.62569
12663,52.45009,-2.95055
12664,51.24369,-2.45447
12665,51.26789,-2.44654
12666,51.2035,-2.65255
12667,51.13562,-3.17101
12668,51.224,-2.96746
12669,51.17465,-2.93393
12670,50.88067,-2.94186
12671,50.93356,-2.70259
12672,50.92183,-2.95073
12673,51.06025,-3.17236
12674,51.03083,-3.12026
12675,51.02753,-3.05905
12676,51.04181,-3.56848
12677,51.17903,-3.16607
12678,51.15902,-3.33548
12679,52.68637,-2.02864
12680,52.70797,-1.98686
12681,52.86681,-1.8121
12682,52.84696,-1.66159
12683,52.61498,-1.7308
12684,52.62179,-1.72896
12685,52.67754,-1.82306
12686,53.05499,-2.26049
12687,53.03493,-2.30832
12688,53.01819,-2.21968
12689,53.10104,-2.20357
12690,52.9854,-2.22706
12691,52.62142,-2.19388
12692,52.72355,-2.03855
12693,52.71693,-2.10516
12694,52.53199,-2.1895
12695,52.53434,-2.17558
12696,52.79075,-2.247
12697,52.79194,-1.9932
12698,52.7943,-2.14104
12699,52.79596,-2.1197
12700,52.63656,-1.66585
12701,52.04244,0.74509
12702,52.23869,0.40152
12703,52.4476,0.6367
12704,52.07457,1.14897
12705,52.28165,0.90421
12706,52.31713,1.15737
12707,52.30969,0.94751
12708,52.25148,0.82004
12709,52.27829,1.15319
12710,52.2435,0.71203
12711,52.23946,0.72057
12712,52.07731,0.43924
12713,52.24348,0.69368
12714,52.24069,0.7398
12715,52.224,1.34254
12716,52.49643,1.75223
12717,52.34169,1.50632
12718,52.41659,1.72366
12719,51.3335,-0.40871999999999997
12720,51.376,-0.43883
12721,51.38325,-0.40357
12722,51.38158,-0.44627
12723,51.33341,-0.27988
12724,51.33224,-0.26668
12725,51.28575,-0.48344
12726,51.25028,-0.538
12727,51.268,-0.56907
12728,51.3138,-0.32222
12729,51.29434,-0.35754
12730,51.30309,-0.33094
12731,51.31418,-0.20837
12732,51.22799,-0.17084
12733,51.26468,-0.13665
12734,51.25474,-0.14942
12735,51.25309,-0.15926
12736,51.24486,-0.17198
12737,51.3027,-0.24194
12738,51.3802,-0.49168
12739,51.35236,-0.49734
12740,51.44637,-0.47369
12741,51.42373,-0.50737
12742,51.42644,-0.48972
12743,51.42147,-0.42197
12744,51.36121,-0.69534
12745,51.33315,-0.76434
12746,51.25429,-0.10868
12747,51.17291,-0.02565
12748,51.31474,-0.05577
12749,51.29191,-0.10581
12750,51.21111,-0.80619
12751,51.08677,-0.72943
12752,52.56211,-1.52179
12753,52.51845,-1.73079
12754,52.47551,-1.41629
12755,52.49095,-1.42297
12756,52.46221,-1.51849
12757,52.3526,-1.23541
12758,52.23111,-1.89963
12759,52.27032,-1.36231
12760,52.34324,-1.57672
12761,52.30213,-1.4957
12762,52.30822,-1.48938
12763,52.29277,-1.57629
12764,52.2988,-1.584
12765,52.27361,-1.58372
12766,52.26752,-1.53327
12767,50.82974,-0.32891
12768,50.8365,-0.33408
12769,50.82827,-0.2948
12770,51.0194,-0.54446
12771,51.09851,-0.16685
12772,51.12372,-0.15787
12773,51.12047,-0.19419
12774,51.08086,-0.31061
12775,51.07848,-0.32006
12776,50.96018,-0.50853
12777,50.94314,-0.53801
12778,51.02119,-0.35554
12779,51.0717,-0.33027
12780,50.95583,-0.13417
12781,50.93062,-0.13292
12782,51.34533,-2.07412
12783,51.44353,-2.00609
12784,51.44549,-2.11132
12785,51.42339,-2.18667
12786,51.07176,-1.79434
12787,51.38517,-2.20481
12788,51.38378,-2.14318
12789,51.19524,-2.18148
12790,52.13109,-2.32641
